"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 19, 2004","1,418.90","1,417.40","1,427.40","1,401.90","-","0.30%"
"Mar 18, 2004","1,414.65","1,438.20","1,441.65","1,410.90","-","-1.56%"
"Mar 17, 2004","1,437.10","1,441.55","1,444.70","1,427.80","-","0.53%"
"Mar 16, 2004","1,429.50","1,422.85","1,445.60","1,416.15","-","-0.44%"
"Mar 15, 2004","1,435.80","1,486.20","1,493.95","1,428.15","-","-2.69%"
"Mar 12, 2004","1,475.45","1,466.05","1,479.35","1,450.35","-","-0.09%"
"Mar 11, 2004","1,476.80","1,494.10","1,503.40","1,472.90","-","-1.84%"
"Mar 10, 2004","1,504.55","1,512.95","1,520.35","1,499.30","-","-0.93%"
"Mar 09, 2004","1,518.75","1,532.10","1,535.40","1,502.05","-","-1.10%"
"Mar 08, 2004","1,535.70","1,517.00","1,544.15","1,517.00","-","1.92%"
"Mar 05, 2004","1,506.70","1,486.40","1,508.75","1,484.50","-","1.80%"
"Mar 04, 2004","1,480.00","1,492.90","1,498.85","1,471.80","-","-0.51%"
"Mar 03, 2004","1,487.65","1,489.65","1,495.20","1,480.80","-","0.23%"
"Mar 01, 2004","1,484.20","1,448.75","1,487.20","1,448.75","-","2.87%"
"Feb 27, 2004","1,442.80","1,429.30","1,447.05","1,418.20","-","1.62%"
"Feb 26, 2004","1,419.85","1,441.10","1,460.40","1,416.45","-","-0.77%"
"Feb 25, 2004","1,430.80","1,462.10","1,462.10","1,424.75","-","-2.08%"
"Feb 24, 2004","1,461.20","1,450.15","1,464.05","1,435.15","-","0.29%"
"Feb 23, 2004","1,457.00","1,504.40","1,504.40","1,451.85","-","-2.52%"
"Feb 20, 2004","1,494.65","1,492.70","1,511.15","1,478.40","-","-0.44%"
"Feb 19, 2004","1,501.30","1,545.35","1,547.95","1,496.35","-","-2.74%"
"Feb 18, 2004","1,543.55","1,542.45","1,555.75","1,538.55","-","0.42%"
"Feb 17, 2004","1,537.15","1,536.10","1,540.20","1,528.85","-","0.12%"
"Feb 16, 2004","1,535.35","1,540.15","1,548.90","1,532.20","-","0.13%"
"Feb 13, 2004","1,533.40","1,512.65","1,535.15","1,505.45","-","1.44%"
"Feb 12, 2004","1,511.65","1,520.55","1,523.75","1,499.45","-","-0.06%"
"Feb 11, 2004","1,512.55","1,508.20","1,514.80","1,501.00","-","0.73%"
"Feb 10, 2004","1,501.65","1,507.00","1,515.00","1,486.30","-","0.02%"
"Feb 09, 2004","1,501.35","1,479.50","1,504.35","1,478.15","-","2.37%"
"Feb 06, 2004","1,466.60","1,446.25","1,469.20","1,433.25","-","2.05%"
"Feb 05, 2004","1,437.15","1,441.40","1,471.05","1,426.10","-","-0.54%"
"Feb 04, 2004","1,444.95","1,403.60","1,450.85","1,399.75","-","2.95%"
"Feb 03, 2004","1,403.55","1,460.50","1,460.50","1,393.55","-","-3.85%"
"Jan 30, 2004","1,459.80","1,504.25","1,509.00","1,456.90","-","-2.43%"
"Jan 29, 2004","1,496.10","1,510.90","1,524.45","1,484.90","-","-0.89%"
"Jan 28, 2004","1,509.55","1,544.75","1,554.75","1,497.25","-","-2.46%"
"Jan 27, 2004","1,547.65","1,514.20","1,550.95","1,496.65","-","3.56%"
"Jan 23, 2004","1,494.40","1,448.80","1,503.05","1,430.80","-","4.94%"
"Jan 22, 2004","1,424.05","1,478.85","1,491.70","1,417.70","-","-2.87%"
"Jan 21, 2004","1,466.15","1,541.15","1,544.70","1,457.45","-","-5.21%"
"Jan 20, 2004","1,546.75","1,592.60","1,600.85","1,536.40","-","-1.92%"
"Jan 19, 2004","1,576.95","1,562.65","1,583.80","1,527.30","-","1.40%"
"Jan 16, 2004","1,555.15","1,595.65","1,596.95","1,545.25","-","-2.64%"
"Jan 15, 2004","1,597.30","1,632.25","1,639.15","1,588.70","-","-1.47%"
"Jan 14, 2004","1,621.20","1,617.90","1,630.80","1,617.90","-","0.77%"
"Jan 13, 2004","1,608.75","1,606.00","1,617.10","1,583.10","-","0.21%"
"Jan 12, 2004","1,605.35","1,634.75","1,634.75","1,599.70","-","-1.55%"
"Jan 09, 2004","1,630.60","1,666.95","1,667.80","1,620.50","-","-0.16%"
"Jan 08, 2004","1,633.20","1,596.05","1,635.75","1,596.05","-","3.39%"
"Jan 07, 2004","1,579.65","1,585.75","1,595.70","1,559.05","-","-0.49%"
"Jan 06, 2004","1,587.40","1,620.30","1,638.20","1,574.65","-","-1.78%"
"Jan 05, 2004","1,616.20","1,624.40","1,641.45","1,606.05","-","0.43%"
"Jan 02, 2004","1,609.30","1,574.65","1,612.70","1,574.65","-","2.97%"
"Jan 01, 2004","1,562.95","1,542.45","1,565.55","1,542.45","-","2.06%"
"Dec 31, 2003","1,531.35","1,529.40","1,545.30","1,523.40","-","0.40%"
"Dec 30, 2003","1,525.25","1,538.75","1,555.30","1,514.80","-","-0.02%"
"Dec 29, 2003","1,525.50","1,509.40","1,526.65","1,509.40","-","1.95%"
"Dec 26, 2003","1,496.35","1,478.95","1,497.65","1,478.95","-","1.45%"
"Dec 24, 2003","1,475.00","1,465.20","1,476.85","1,459.60","-","1.24%"
"Dec 23, 2003","1,456.90","1,473.60","1,477.85","1,453.55","-","-0.67%"
"Dec 22, 2003","1,466.75","1,453.35","1,472.80","1,453.35","-","1.16%"
"Dec 19, 2003","1,450.00","1,435.05","1,453.30","1,435.05","-","1.53%"
"Dec 18, 2003","1,428.10","1,404.30","1,430.05","1,400.70","-","1.99%"
"Dec 17, 2003","1,400.20","1,401.85","1,408.70","1,395.30","-","0.06%"
"Dec 16, 2003","1,399.30","1,396.30","1,401.75","1,382.15","-","0.16%"
"Dec 15, 2003","1,397.00","1,394.25","1,398.85","1,391.50","-","1.12%"
"Dec 12, 2003","1,381.55","1,385.75","1,386.90","1,371.85","-","0.30%"
"Dec 11, 2003","1,377.35","1,373.75","1,382.15","1,360.10","-","0.88%"
"Dec 10, 2003","1,365.40","1,361.40","1,371.55","1,354.80","-","0.70%"
"Dec 09, 2003","1,355.95","1,330.85","1,357.30","1,330.85","-","2.19%"
"Dec 08, 2003","1,326.95","1,320.75","1,330.35","1,313.45","-","0.62%"
"Dec 05, 2003","1,318.80","1,347.80","1,352.65","1,316.05","-","-1.45%"
"Dec 04, 2003","1,338.20","1,330.65","1,344.85","1,323.10","-","0.65%"
"Dec 03, 2003","1,329.55","1,321.65","1,333.60","1,317.50","-","1.09%"
"Dec 02, 2003","1,315.20","1,323.35","1,323.95","1,302.65","-","0.16%"
"Dec 01, 2003","1,313.15","1,299.60","1,314.50","1,298.20","-","2.16%"
"Nov 28, 2003","1,285.40","1,274.45","1,288.10","1,274.45","-","1.23%"
"Nov 27, 2003","1,269.80","1,256.70","1,273.75","1,256.70","-","1.52%"
"Nov 25, 2003","1,250.75","1,239.85","1,252.00","1,238.50","-","1.58%"
"Nov 24, 2003","1,231.35","1,228.80","1,237.90","1,226.00","-","0.67%"
"Nov 21, 2003","1,223.10","1,214.45","1,226.15","1,201.25","-","0.50%"
"Nov 20, 2003","1,217.05","1,236.70","1,247.70","1,214.00","-","-1.35%"
"Nov 19, 2003","1,233.75","1,250.55","1,250.55","1,230.30","-","-1.49%"
"Nov 18, 2003","1,252.35","1,264.95","1,273.35","1,246.85","-","-0.78%"
"Nov 17, 2003","1,262.20","1,251.70","1,264.90","1,244.40","-","2.05%"
"Nov 14, 2003","1,236.90","1,261.40","1,262.55","1,233.60","-","-2.04%"
"Nov 13, 2003","1,262.65","1,294.50","1,296.60","1,257.45","-","-1.86%"
"Nov 12, 2003","1,286.55","1,285.40","1,297.85","1,282.45","-","0.41%"
"Nov 11, 2003","1,281.25","1,275.65","1,287.50","1,274.45","-","0.84%"
"Nov 10, 2003","1,270.55","1,257.20","1,273.05","1,249.10","-","0.86%"
"Nov 07, 2003","1,259.75","1,276.60","1,279.10","1,256.10","-","-0.66%"
"Nov 06, 2003","1,268.15","1,269.35","1,278.40","1,262.65","-","0.67%"
"Nov 05, 2003","1,259.70","1,261.85","1,273.40","1,247.50","-","0.16%"
"Nov 04, 2003","1,257.70","1,247.95","1,263.30","1,242.75","-","1.20%"
"Nov 03, 2003","1,242.80","1,226.40","1,245.20","1,226.40","-","2.01%"
"Oct 31, 2003","1,218.30","1,188.15","1,220.90","1,188.15","-","2.74%"
"Oct 30, 2003","1,185.85","1,178.85","1,192.85","1,173.65","-","0.94%"
"Oct 29, 2003","1,174.85","1,172.35","1,176.25","1,162.60","-","0.66%"
"Oct 28, 2003","1,167.10","1,176.10","1,180.55","1,160.85","-","-0.54%"
"Oct 27, 2003","1,173.45","1,199.60","1,202.85","1,171.55","-","-0.59%"
"Oct 24, 2003","1,180.40","1,161.80","1,183.95","1,141.05","-","2.12%"
"Oct 23, 2003","1,155.90","1,172.40","1,182.25","1,153.55","-","-1.17%"
"Oct 22, 2003","1,169.55","1,189.15","1,196.20","1,162.55","-","-1.18%"
"Oct 21, 2003","1,183.50","1,215.25","1,218.00","1,177.65","-","-2.27%"
"Oct 20, 2003","1,211.05","1,236.55","1,237.20","1,207.80","-","-1.99%"
"Oct 17, 2003","1,235.65","1,232.10","1,242.30","1,224.70","-","0.71%"
"Oct 16, 2003","1,226.90","1,223.20","1,232.00","1,217.35","-","0.94%"
"Oct 15, 2003","1,215.45","1,206.75","1,219.45","1,192.00","-","0.78%"
"Oct 14, 2003","1,206.05","1,242.15","1,242.15","1,201.35","-","-2.02%"
"Oct 13, 2003","1,230.90","1,214.40","1,233.15","1,214.40","-","1.87%"
"Oct 10, 2003","1,208.25","1,210.95","1,215.20","1,199.80","-","0.35%"
"Oct 09, 2003","1,204.05","1,192.60","1,206.25","1,192.60","-","1.48%"
"Oct 08, 2003","1,186.50","1,191.50","1,197.90","1,172.70","-","0.19%"
"Oct 07, 2003","1,184.20","1,196.15","1,201.00","1,179.70","-","-0.34%"
"Oct 06, 2003","1,188.25","1,171.65","1,190.90","1,171.65","-","2.36%"
"Oct 03, 2003","1,160.80","1,151.45","1,161.25","1,148.90","-","1.62%"
"Oct 01, 2003","1,142.30","1,140.20","1,151.95","1,136.30","-","0.33%"
"Sep 30, 2003","1,138.55","1,134.80","1,140.55","1,130.60","-","1.08%"
"Sep 29, 2003","1,126.40","1,113.05","1,133.50","1,113.05","-","1.76%"
"Sep 26, 2003","1,106.95","1,091.90","1,108.45","1,091.90","-","1.86%"
"Sep 25, 2003","1,086.70","1,093.20","1,102.35","1,083.90","-","-0.60%"
"Sep 24, 2003","1,093.30","1,069.80","1,094.50","1,063.00","-","3.03%"
"Sep 23, 2003","1,061.15","1,034.95","1,065.60","1,027.85","-","2.22%"
"Sep 22, 2003","1,038.15","1,055.70","1,060.20","1,036.35","-","-1.18%"
"Sep 19, 2003","1,050.50","1,050.55","1,059.20","1,022.55","-","0.72%"
"Sep 18, 2003","1,043.00","1,073.65","1,073.80","1,040.85","-","-3.29%"
"Sep 17, 2003","1,078.45","1,108.60","1,111.65","1,071.70","-","-1.82%"
"Sep 16, 2003","1,098.45","1,075.30","1,100.25","1,046.20","-","2.14%"
"Sep 15, 2003","1,075.45","1,118.05","1,118.05","1,070.95","-","-3.83%"
"Sep 12, 2003","1,118.25","1,150.45","1,154.30","1,114.45","-","-2.20%"
"Sep 11, 2003","1,143.45","1,141.15","1,156.10","1,140.60","-","-0.11%"
"Sep 10, 2003","1,144.75","1,137.20","1,146.05","1,129.20","-","0.59%"
"Sep 09, 2003","1,138.05","1,153.75","1,157.00","1,132.25","-","0.93%"
"Sep 05, 2003","1,127.55","1,110.75","1,129.05","1,110.75","-","1.55%"
"Sep 04, 2003","1,110.35","1,109.20","1,119.30","1,098.10","-","0.72%"
"Sep 03, 2003","1,102.40","1,127.50","1,132.65","1,097.85","-","-1.93%"
"Sep 02, 2003","1,124.15","1,129.90","1,130.45","1,111.65","-","0.21%"
"Sep 01, 2003","1,121.85","1,106.00","1,123.30","1,106.00","-","1.94%"
"Aug 29, 2003","1,100.45","1,094.75","1,105.60","1,094.75","-","1.33%"
"Aug 28, 2003","1,086.05","1,091.55","1,094.35","1,080.70","-","0.03%"
"Aug 27, 2003","1,085.70","1,062.75","1,088.35","1,062.75","-","2.23%"
"Aug 26, 2003","1,062.05","1,025.70","1,065.20","1,025.10","-","4.09%"
"Aug 25, 2003","1,020.35","1,066.20","1,066.25","999.85","-","-3.11%"
"Aug 22, 2003","1,053.05","1,050.95","1,059.00","1,043.70","-","1.03%"
"Aug 21, 2003","1,042.35","1,034.90","1,045.25","1,034.90","-","1.15%"
"Aug 20, 2003","1,030.55","1,033.05","1,037.80","1,024.85","-","0.68%"
"Aug 19, 2003","1,023.55","1,044.00","1,049.40","1,018.80","-","-0.64%"
"Aug 18, 2003","1,030.15","1,010.00","1,031.90","1,010.00","-","2.28%"
"Aug 14, 2003","1,007.20","1,007.70","1,019.00","1,003.30","-","-0.13%"
"Aug 13, 2003","1,008.55","1,002.65","1,010.10","991.75","-","1.22%"
"Aug 12, 2003","996.40","1,006.25","1,009.80","993.30","-","-0.21%"
"Aug 11, 2003","998.45","983.50","1,004.25","983.50","-","1.30%"
"Aug 08, 2003","985.60","971.10","986.60","971.10","-","2.20%"
"Aug 07, 2003","964.40","944.20","965.95","944.20","-","2.43%"
"Aug 06, 2003","941.50","941.00","957.30","936.55","-","-0.54%"
"Aug 05, 2003","946.65","964.15","976.20","945.15","-","-1.49%"
"Aug 04, 2003","960.95","945.35","962.30","942.40","-","1.66%"
"Aug 01, 2003","945.25","942.85","947.85","934.40","-","0.71%"
"Jul 31, 2003","938.55","940.90","950.50","935.30","-","0.07%"
"Jul 30, 2003","937.90","930.95","939.40","930.20","-","1.22%"
"Jul 29, 2003","926.60","923.30","927.80","914.20","-","0.22%"
"Jul 28, 2003","924.60","922.75","932.40","922.05","-","0.62%"
"Jul 25, 2003","918.90","905.05","919.50","904.00","-","1.92%"
"Jul 24, 2003","901.55","892.10","903.45","889.85","-","1.71%"
"Jul 23, 2003","886.35","887.65","893.50","880.70","-","0.72%"
"Jul 22, 2003","880.00","880.85","889.10","875.60","-","-0.85%"
"Jul 21, 2003","887.50","907.90","909.00","885.60","-","-1.86%"
"Jul 18, 2003","904.30","906.75","913.70","896.10","-","-1.06%"
"Jul 17, 2003","914.00","928.80","935.55","910.20","-","-1.35%"
"Jul 16, 2003","926.55","914.35","927.75","908.60","-","1.26%"
"Jul 15, 2003","915.00","927.95","928.50","905.50","-","-1.05%"
"Jul 14, 2003","924.70","923.25","926.45","922.00","-","1.00%"
"Jul 11, 2003","915.50","915.30","924.35","913.20","-","0.08%"
"Jul 10, 2003","914.80","911.90","916.05","909.60","-","1.12%"
"Jul 09, 2003","904.70","914.65","915.50","902.35","-","-0.85%"
"Jul 08, 2003","912.50","923.65","923.85","910.55","-","-0.35%"
"Jul 07, 2003","915.70","915.75","920.00","909.35","-","0.75%"
"Jul 04, 2003","908.85","908.75","915.20","904.15","-","0.15%"
"Jul 03, 2003","907.45","905.60","912.95","895.00","-","1.04%"
"Jul 02, 2003","898.15","895.25","906.90","895.25","-","0.46%"
"Jul 01, 2003","894.00","897.85","900.70","889.90","-","-0.06%"
"Jun 30, 2003","894.50","891.30","900.95","890.20","-","0.71%"
"Jun 27, 2003","888.15","884.15","888.95","874.15","-","0.93%"
"Jun 26, 2003","880.00","881.25","886.45","878.00","-","0.34%"
"Jun 25, 2003","877.00","868.00","879.10","868.00","-","1.63%"
"Jun 24, 2003","862.95","858.65","868.10","858.65","-","0.13%"
"Jun 23, 2003","861.80","877.10","880.25","860.05","-","-1.26%"
"Jun 20, 2003","872.80","866.95","873.70","863.30","-","0.62%"
"Jun 19, 2003","867.45","867.25","872.55","863.90","-","0.63%"
"Jun 18, 2003","862.00","859.80","868.20","857.05","-","0.65%"
"Jun 17, 2003","856.40","844.70","857.25","844.70","-","2.20%"
"Jun 16, 2003","837.95","841.05","843.80","833.90","-","-0.26%"
"Jun 13, 2003","840.10","841.25","844.15","836.80","-","0.47%"
"Jun 12, 2003","836.20","832.40","838.80","832.40","-","1.01%"
"Jun 11, 2003","827.80","824.35","831.20","819.25","-","0.88%"
"Jun 10, 2003","820.60","834.75","838.80","819.00","-","-1.79%"
"Jun 09, 2003","835.55","832.70","837.25","830.75","-","0.54%"
"Jun 06, 2003","831.10","828.60","833.50","827.25","-","0.66%"
"Jun 05, 2003","825.65","828.10","835.80","822.10","-","0.18%"
"Jun 04, 2003","824.15","813.65","827.10","813.65","-","1.47%"
"Jun 03, 2003","812.20","812.00","814.15","805.55","-","0.15%"
"Jun 02, 2003","810.95","806.95","818.85","805.60","-","0.46%"
"May 30, 2003","807.20","798.30","813.50","796.35","-","1.53%"
"May 29, 2003","795.05","788.20","796.20","786.50","-","1.13%"
"May 28, 2003","786.15","782.65","786.95","778.05","-","0.97%"
"May 27, 2003","778.60","786.10","792.00","777.50","-","-0.70%"
"May 26, 2003","784.10","773.90","785.15","772.65","-","1.96%"
"May 23, 2003","769.05","766.65","770.15","762.55","-","1.04%"
"May 22, 2003","761.15","759.65","764.85","759.15","-","0.44%"
"May 21, 2003","757.80","758.90","764.50","755.10","-","0.48%"
"May 20, 2003","754.20","743.05","756.05","740.05","-","1.20%"
"May 19, 2003","745.25","750.60","756.25","744.45","-","-0.67%"
"May 16, 2003","750.25","742.40","751.00","742.40","-","1.36%"
"May 15, 2003","740.20","732.25","741.15","732.05","-","1.39%"
"May 14, 2003","730.05","723.20","730.70","723.20","-","1.02%"
"May 13, 2003","722.65","717.45","723.40","717.45","-","0.96%"
"May 12, 2003","715.75","712.90","718.10","712.90","-","0.76%"
"May 09, 2003","710.35","710.95","712.00","709.00","-","-0.12%"
"May 08, 2003","711.20","716.35","718.05","709.70","-","-0.82%"
"May 07, 2003","717.10","717.95","721.50","716.85","-","0.03%"
"May 06, 2003","716.85","712.85","719.30","712.65","-","0.65%"
"May 05, 2003","712.20","709.25","713.70","707.85","-","1.34%"
"May 02, 2003","702.75","698.90","703.50","697.10","-","0.80%"
"Apr 30, 2003","697.20","695.40","698.05","695.10","-","0.34%"
"Apr 29, 2003","694.85","697.65","699.10","693.75","-","0.04%"
"Apr 28, 2003","694.60","688.50","695.45","687.75","-","0.78%"
"Apr 25, 2003","689.20","691.70","693.65","687.45","-","-0.49%"
"Apr 24, 2003","692.60","695.05","699.00","691.95","-","-0.36%"
"Apr 23, 2003","695.10","703.95","705.25","693.85","-","-0.79%"
"Apr 22, 2003","700.60","701.20","703.70","698.15","-","-0.25%"
"Apr 21, 2003","702.35","696.95","703.00","696.95","-","0.90%"
"Apr 17, 2003","696.10","698.60","701.05","694.05","-","-1.39%"
"Apr 16, 2003","705.90","702.00","707.10","701.55","-","0.58%"
"Apr 15, 2003","701.80","703.95","707.15","694.60","-","0.14%"
"Apr 11, 2003","700.85","702.80","709.60","693.10","-","-0.72%"
"Apr 10, 2003","705.90","727.65","727.85","703.60","-","-3.37%"
"Apr 09, 2003","730.50","737.85","737.85","728.95","-","-1.00%"
"Apr 08, 2003","737.90","739.65","740.80","736.05","-","-0.82%"
"Apr 07, 2003","744.00","735.35","744.80","735.35","-","1.64%"
"Apr 04, 2003","732.00","725.00","732.85","724.15","-","0.94%"
"Apr 03, 2003","725.15","721.20","725.85","721.20","-","1.12%"
"Apr 02, 2003","717.15","708.35","718.25","708.35","-","1.55%"
"Apr 01, 2003","706.20","701.20","710.20","701.20","-","0.69%"
"Mar 31, 2003","701.35","711.40","711.40","699.55","-","-2.07%"
"Mar 28, 2003","716.15","717.35","719.90","714.35","-","-0.21%"
"Mar 27, 2003","717.65","720.55","724.25","716.40","-","-0.62%"
"Mar 26, 2003","722.15","723.05","727.55","721.30","-","0.08%"
"Mar 25, 2003","721.60","716.55","722.65","714.85","-","-0.26%"
"Mar 24, 2003","723.50","738.15","738.15","722.50","-","-1.84%"
"Mar 22, 2003","737.05","736.95","739.25","736.15","-","0.50%"
"Mar 21, 2003","733.35","730.70","735.05","728.95","-","0.60%"
"Mar 20, 2003","728.95","718.15","730.80","715.55","-","1.50%"
"Mar 19, 2003","718.15","715.75","721.30","715.75","-","0.67%"
"Mar 17, 2003","713.40","715.30","715.30","707.55","-","-0.65%"
"Mar 13, 2003","718.05","722.85","722.85","715.15","-","-0.25%"
"Mar 12, 2003","719.85","727.90","729.90","719.15","-","-0.91%"
"Mar 11, 2003","726.45","717.05","727.20","716.25","-","0.61%"
"Mar 10, 2003","722.05","729.25","731.90","721.30","-","-1.06%"
"Mar 07, 2003","729.75","735.95","735.95","727.65","-","-1.54%"
"Mar 06, 2003","741.20","747.50","747.50","739.95","-","-0.90%"
"Mar 05, 2003","747.95","751.00","751.00","740.90","-","-0.65%"
"Mar 04, 2003","752.85","760.60","760.60","752.30","-","-1.16%"
"Mar 03, 2003","761.65","767.95","769.25","761.00","-","-0.05%"
"Feb 28, 2003","762.00","763.85","768.45","758.55","-","0.54%"
"Feb 27, 2003","757.90","751.75","760.40","751.40","-","0.66%"
"Feb 26, 2003","752.90","758.70","759.10","752.25","-","-0.48%"
"Feb 25, 2003","756.55","765.70","765.70","756.10","-","-1.23%"
"Feb 24, 2003","765.95","765.45","768.75","765.45","-","0.36%"
"Feb 21, 2003","763.20","762.55","764.70","760.20","-","0.05%"
"Feb 20, 2003","762.85","761.65","763.60","758.30","-","0.05%"
"Feb 19, 2003","762.45","754.90","764.60","754.90","-","0.54%"
"Feb 18, 2003","758.35","759.30","761.95","757.65","-","0.24%"
"Feb 17, 2003","756.50","750.75","757.55","750.35","-","2.14%"
"Feb 14, 2003","740.65","747.00","747.85","739.80","-","-0.88%"
"Feb 12, 2003","747.25","751.65","751.95","745.35","-","-0.44%"
"Feb 11, 2003","750.55","755.20","756.30","749.00","-","-0.15%"
"Feb 10, 2003","751.70","758.55","759.30","751.20","-","-0.97%"
"Feb 07, 2003","759.10","763.55","764.10","758.15","-","-0.45%"
"Feb 06, 2003","762.50","752.25","763.15","752.25","-","1.25%"
"Feb 05, 2003","753.10","753.15","758.30","749.90","-","-0.53%"
"Feb 04, 2003","757.10","756.15","761.15","755.50","-","0.03%"
"Feb 03, 2003","756.85","752.00","757.40","750.80","-","1.03%"
"Jan 31, 2003","749.10","746.65","750.35","742.15","-","0.16%"
"Jan 30, 2003","747.90","752.65","755.70","746.80","-","-0.33%"
"Jan 29, 2003","750.35","752.00","758.30","748.15","-","-0.21%"
"Jan 28, 2003","751.95","745.35","752.85","739.55","-","0.90%"
"Jan 27, 2003","745.25","759.35","759.35","741.25","-","-2.04%"
"Jan 24, 2003","760.75","773.80","775.50","759.30","-","-1.52%"
"Jan 23, 2003","772.50","777.95","779.45","771.40","-","-0.81%"
"Jan 22, 2003","778.80","778.85","781.80","777.40","-","0.16%"
"Jan 21, 2003","777.55","778.05","779.30","775.30","-","0.30%"
"Jan 20, 2003","775.25","777.90","781.25","774.20","-","-0.63%"
"Jan 17, 2003","780.15","778.85","782.25","777.95","-","0.08%"
"Jan 16, 2003","779.50","775.65","780.90","775.65","-","0.45%"
"Jan 15, 2003","776.00","773.95","778.55","773.95","-","0.47%"
"Jan 14, 2003","772.35","768.90","773.85","768.90","-","0.40%"
"Jan 13, 2003","769.30","771.75","772.75","767.40","-","-0.43%"
"Jan 10, 2003","772.60","783.50","786.60","771.25","-","-1.41%"
"Jan 09, 2003","783.65","776.30","786.25","776.30","-","1.16%"
"Jan 08, 2003","774.65","773.60","776.35","772.45","-","0.45%"
"Jan 07, 2003","771.20","774.35","775.25","769.20","-","0.01%"
"Jan 06, 2003","771.15","775.10","776.00","769.35","-","-0.36%"
"Jan 03, 2003","773.95","781.65","781.65","772.85","-","-0.26%"
"Jan 02, 2003","775.95","779.20","782.25","774.90","-","-0.15%"
"Jan 01, 2003","777.15","774.95","778.20","774.40","-","0.56%"
"Dec 31, 2002","772.85","771.65","776.20","771.65","-","0.26%"
"Dec 30, 2002","770.85","767.50","771.90","765.95","-","-0.45%"
"Dec 27, 2002","774.30","775.05","778.20","773.30","-","0.27%"
"Dec 26, 2002","772.25","770.15","775.55","770.15","-","0.72%"
"Dec 24, 2002","766.75","762.95","767.60","761.35","-","0.59%"
"Dec 23, 2002","762.25","765.85","766.25","760.75","-","-0.25%"
"Dec 20, 2002","764.15","762.85","767.35","761.65","-","0.39%"
"Dec 19, 2002","761.20","761.60","764.55","758.20","-","-0.21%"
"Dec 18, 2002","762.80","761.05","765.80","760.40","-","0.43%"
"Dec 17, 2002","759.50","768.20","768.20","756.10","-","-0.59%"
"Dec 16, 2002","764.00","773.35","774.60","762.35","-","-0.58%"
"Dec 13, 2002","768.45","764.35","769.00","762.70","-","0.94%"
"Dec 12, 2002","761.30","758.70","763.15","756.40","-","0.48%"
"Dec 11, 2002","757.65","761.70","762.55","754.30","-","0.48%"
"Dec 10, 2002","754.00","749.10","755.25","743.85","-","0.29%"
"Dec 09, 2002","751.85","770.55","773.60","749.85","-","-1.40%"
"Dec 06, 2002","762.50","758.20","763.65","755.50","-","2.55%"
"Dec 05, 2002","743.55","739.70","747.20","739.70","-","0.92%"
"Dec 04, 2002","736.75","742.80","743.50","735.60","-","-1.41%"
"Dec 03, 2002","747.30","759.30","764.80","745.45","-","-1.39%"
"Dec 02, 2002","757.80","745.45","759.40","745.45","-","2.19%"
"Nov 29, 2002","741.55","740.75","742.95","733.90","-","0.55%"
"Nov 28, 2002","737.50","735.70","738.40","734.60","-","1.20%"
"Nov 27, 2002","728.75","731.20","735.65","727.10","-","-0.36%"
"Nov 26, 2002","731.40","729.80","735.05","729.80","-","0.79%"
"Nov 25, 2002","725.65","719.45","727.60","719.35","-","0.90%"
"Nov 22, 2002","719.15","716.90","723.10","716.90","-","1.00%"
"Nov 21, 2002","712.00","714.05","717.20","711.30","-","0.25%"
"Nov 20, 2002","710.20","710.15","715.55","709.15","-","-0.18%"
"Nov 18, 2002","711.45","707.05","713.00","707.05","-","0.79%"
"Nov 15, 2002","705.90","702.90","706.85","702.75","-","1.17%"
"Nov 14, 2002","697.75","700.10","700.85","696.80","-","-0.07%"
"Nov 13, 2002","698.25","698.35","700.60","695.75","-","0.24%"
"Nov 12, 2002","696.60","693.80","697.75","693.20","-","0.40%"
"Nov 11, 2002","693.85","696.75","697.15","692.70","-","-0.36%"
"Nov 08, 2002","696.35","693.80","698.65","693.80","-","-0.13%"
"Nov 07, 2002","697.25","698.35","701.50","696.20","-","-0.16%"
"Nov 05, 2002","698.40","699.95","699.95","695.80","-","-0.33%"
"Nov 04, 2002","700.70","698.80","701.35","698.80","-","0.79%"
"Nov 01, 2002","695.20","695.95","697.50","691.45","-","0.47%"
"Oct 31, 2002","691.95","687.35","693.30","684.20","-","1.18%"
"Oct 30, 2002","683.85","683.05","687.90","682.35","-","0.38%"
"Oct 29, 2002","681.25","671.60","682.15","671.60","-","1.44%"
"Oct 28, 2002","671.55","676.65","678.15","670.55","-","-0.70%"
"Oct 25, 2002","676.30","684.40","684.55","674.45","-","-1.34%"
"Oct 24, 2002","685.50","692.10","693.10","684.85","-","-0.81%"
"Oct 23, 2002","691.10","694.20","695.30","690.45","-","-0.52%"
"Oct 22, 2002","694.70","709.10","709.10","693.90","-","-1.52%"
"Oct 21, 2002","705.45","709.55","709.75","704.60","-","-0.37%"
"Oct 18, 2002","708.10","708.35","715.20","706.40","-","0.45%"
"Oct 17, 2002","704.95","704.70","705.90","700.95","-","0.02%"
"Oct 16, 2002","704.80","711.50","711.50","703.55","-","-0.25%"
"Oct 14, 2002","706.55","708.40","708.70","704.35","-","-0.17%"
"Oct 11, 2002","707.75","702.90","709.10","702.70","-","1.62%"
"Oct 10, 2002","696.50","694.85","697.90","687.00","-","0.45%"
"Oct 09, 2002","693.40","701.05","703.40","692.60","-","-0.62%"
"Oct 08, 2002","697.70","697.05","699.35","695.70","-","0.57%"
